used_part_id,fieldbeat_task_id,zendesk_ticket_id,part_number,part_name,quantity,raw_original_part_number,raw_original_part_name,origin_location,photo_ref,dolibarr_product_id,dolibarr_ref,unit_cost,estimated_total_cost,needs_manual_review,extracted_at
3361|2|0|1534958,3361,9628,1534958,KIT SPARE LEAF MOTOR ,13,1534958,KIT SPARE LEAF MOTOR ,Pañol E&G,E56C89019617B0C77A5698E86DEA0BCB.png,,1534958,,,false,2026-07-01T18:10:26.296Z
3362|2|0|1564298,3362,,1564298,DLG / Diafragma PCB,2,1564298,DLG / Diafragma PCB,Pañol E&G,,,1564298,,,false,2026-07-01T18:10:26.296Z
3370|2|0|1549950,3370,9655,1549950,HHC KIT SYNERGY/INFINITY,1,1549950,HHC KIT SYNERGY/INFINITY,Pañol E&G,,,1549950,,,false,2026-07-01T18:10:26.296Z
3371|3|0|1565835,3371,222,1565835,kit spares diaphragm brake,2,1565835,kit spares diaphragm brake,Pañol E&G,,,1565835,,,false,2026-07-01T18:10:26.296Z
3371|2|0|1534958,3371,222,1534958,"kit, spares, leaf motor",10,1534958,"kit, spares, leaf motor",Pañol E&G,,,1534958,,,false,2026-07-01T18:10:26.296Z
3372|2|0|,3372,,,N/A,,,N/A,,,,,,,false,2026-07-01T18:10:26.296Z
3373|2|0|1018265,3373,,1018265,FRU Z MOTOR BRUSH SET,1,1018265,FRU Z MOTOR BRUSH SET,Otros (Comente),,,1018265,,,false,2026-07-01T18:10:26.296Z
3375|2|0|MG5193,3375,9577,MG5193,Magnetròn ,1,MG5193,Magnetròn ,Otros (Comente),,,MG5193,,,false,2026-07-01T18:10:26.296Z
3377|3|0|1534958,3377,,1534958,"kit, spares, leaf motor",4,1534958,"kit, spares, leaf motor",Pañol E&G,,,1534958,,,false,2026-07-01T18:10:26.296Z
3377|2|0|1517657,3377,,1517657,"pcb assy, leaf motor drive",2,1517657,"pcb assy, leaf motor drive",Pañol E&G,,,1517657,,,false,2026-07-01T18:10:26.296Z
3379|2|0|no,3379,,no,No,0,no,No,,,,no,,,false,2026-07-01T18:10:26.296Z
3383|2|0|4513341185001U,3383,9654,4513341185001U,"CABLE ASSY, PL9 TO SK9A1/2",1,4513341185001U,"CABLE ASSY, PL9 TO SK9A1/2",Pañol E&G,25C12D0CCE8A9F7FF2F52E12F742298D.png,,4513341185001U,,,false,2026-07-01T18:10:26.296Z
3390|10|0|1557545,3390,9660,1557545,"CAMERA, DX9",1,1557545,"CAMERA, DX9",Pañol E&G,ADF00AAF25AA8795F542EAC24CF42EE8.png,,1557545,,,false,2026-07-01T18:10:26.296Z
3390|7|0|1011030,3390,9660,1011030,"LENS, COLLIMATOR",1,1011030,"LENS, COLLIMATOR",Pañol E&G,F28BEEF0561D50FF342A1C713096D9FD.png,,1011030,,,false,2026-07-01T18:10:26.296Z
3390|6|0|1564361,3390,9660,1564361,"PROGRAMED PCB ASSY, ROUTER",1,1564361,"PROGRAMED PCB ASSY, ROUTER",Pañol E&G,,,1564361,,,false,2026-07-01T18:10:26.296Z
3390|9|0|1564169,3390,9660,1564169,"KIT, LUMINOS PROJ ASSY AND PCB ASSY, LED CONTROL",1,1564169,"KIT, LUMINOS PROJ ASSY AND PCB ASSY, LED CONTROL",Pañol E&G,E70E63C07348417298FCC266018300F1.png,,1564169,,,false,2026-07-01T18:10:26.296Z
3390|8|0|1565768,3390,9660,1565768,"PCB ASSY, CAM CID8726DX9",1,1565768,"PCB ASSY, CAM CID8726DX9",Pañol E&G,8BCF008265972495A0CBEB5C29F2AAA0.png,,1565768,,,false,2026-07-01T18:10:26.296Z
3390|3|0|1517657,3390,9660,1517657,"PCB, LEAF MOTOR DRIVE",4,1517657,"PCB, LEAF MOTOR DRIVE",Pañol E&G,DE64A9C0518B4A725B56F9DE53C0C962.png,,1517657,,,false,2026-07-01T18:10:26.296Z
3390|5|0|1010848,3390,9660,1010848,"MIRROR ASSEMBLY, OPTICS",1,1010848,"MIRROR ASSEMBLY, OPTICS",Pañol E&G,B33337832D530B1E926373BD05F7F4FB.png,,1010848,,,false,2026-07-01T18:10:26.296Z
3390|4|0|1564298,3390,9660,1564298,"PCB ASSY, DLG AND DIAPHRAGM",2,1564298,"PCB ASSY, DLG AND DIAPHRAGM",Pañol E&G,82C1752568FA5BDFED6418355D262150.png,,1564298,,,false,2026-07-01T18:10:26.296Z
3390|2|0|1534958,3390,9660,1534958,"KIT, SPARE, LEAF MOTOR",16,1534958,"KIT, SPARE, LEAF MOTOR",Pañol E&G,99097EBF4B5CBCD3307A9A87AE034691.png,,1534958,,,false,2026-07-01T18:10:26.296Z
3391|2|0|,3391,9674,,N/A,,,N/A,,,,,,,false,2026-07-01T18:10:26.296Z
3392|2|0|LMD. 45133909025. ME 1008587,3392,,LMD. 45133909025. ME 1008587,"Leaf motor drive.

Módulo electrónico MLC",2,LMD. 45133909025. ME 1008587,"Leaf motor drive.

Módulo electrónico MLC",Pañol del sitio,A609A0CE68424A4023E5379CD61870DD.png,,LMD. 45133909025. ME 1008587,,,false,2026-07-01T18:10:26.296Z
3394|2|0|1517098,3394,9680,1517098,ION PUMP - SPARE,2,1517098,ION PUMP - SPARE,Pañol E&G,BFB38CD7EC17731C2521483FDAC08A15.png,,1517098,,,false,2026-07-01T18:10:26.296Z
3395|2|0|no aplica,3395,99999,no aplica ,no aplica,0,no aplica ,no aplica,Otros (Comente),,,no aplica ,,,false,2026-07-01T18:10:26.296Z
3396|2|0|1565835,3396,,1565835,kit spares diaphragm brake,2,1565835,kit spares diaphragm brake,Pañol E&G,,,1565835,,,false,2026-07-01T18:10:26.296Z
3398|2|0|,3398,,,no hay,,,no hay,,,,,,,false,2026-07-01T18:10:26.296Z
3400|3|0|1501074,3400,,1501074,DOS B,1,1501074,DOS B,Pañol E&G,8D5B6136F9B19DFD4FA251060E9D3A64.png,,1501074,,,false,2026-07-01T18:10:26.296Z
3400|2|0|1567798,3400,,1567798,DOS A ,1,1567798,DOS A ,Pañol E&G,72E851C4F6FF379FAE7B0CCA33B87594.png,,1567798,,,false,2026-07-01T18:10:26.296Z
3403|2|0|1534958,3403,9628,1534958,"kit, spare leaf motor",9,1534958,"kit, spare leaf motor",Pañol E&G,,,1534958,,,false,2026-07-01T18:10:26.296Z
3407|2|0|2467858,3407,,2467858,Zebra printer ZD620,,2467858,Zebra printer ZD620,,,,2467858,,,false,2026-07-01T18:10:26.296Z
3416|2|0|,3416,9722,,N/A,,,N/A,,,,,,,false,2026-07-01T18:10:26.296Z
3419|2|0|1531848,3419,9592,1531848,FRU X DRIVE ASSEMBLY (EJE LONGITUDINAL),1,1531848,FRU X DRIVE ASSEMBLY (EJE LONGITUDINAL),Otros (Comente),1AA3D51711F4A9A41B31F208195D861A.png,,1531848,,,false,2026-07-01T18:10:26.296Z
3420|3|0|45133302612,3420,,45133302612,GEARBOX AND BRAKE FRU (REAR),1,45133302612,GEARBOX AND BRAKE FRU (REAR),Pañol E&G,C5AF181EB5DE25C7BBE9D40EFC4F4BD8.png,,45133302612,,,false,2026-07-01T18:10:26.296Z
3420|2|0|1541718,3420,,1541718,"FRU, PANCAKE MOTOR ASSEMBLY",1,1541718,"FRU, PANCAKE MOTOR ASSEMBLY",Pañol E&G,38DBDEC58E12DA52B59C3E0AE2EE85A2.png,,1541718,,,false,2026-07-01T18:10:26.296Z
3423|2|0|1517657,3423,9723,1517657,"pcb assy, Leaf Motor Drive",1,1517657,"pcb assy, Leaf Motor Drive",Pañol E&G,,,1517657,,,false,2026-07-01T18:10:26.296Z
3425|2|0|1007288,3425,9706,1007288,PCB DCB,1,1007288,PCB DCB,Pañol E&G,6F328AE7EEB63C1F552CB44CEDFC756C.png,,1007288,,,false,2026-07-01T18:10:26.296Z
3427|2|0|1517657,3427,938,1517657,"PCB ASSY, LEAF MOTOR DRIVE",1,1517657,"PCB ASSY, LEAF MOTOR DRIVE",Pañol E&G,,,1517657,,,false,2026-07-01T18:10:26.296Z
3435|2|0|,3435,,,N/A,,,N/A,,,,,,,false,2026-07-01T18:10:26.296Z
3436|2|0|1572991,3436,9758,1572991,FRU Z MOTOR BRUSH SET,1,1572991,FRU Z MOTOR BRUSH SET,Pañol E&G,,,1572991,,,false,2026-07-01T18:10:26.296Z
3447|2|0|No hay,3447,9781,No hay ,No hay ,0,No hay ,No hay ,,,,No hay ,,,false,2026-07-01T18:10:26.296Z
3449|2|0|1541718,3449,9778,1541718,pancake motor assembly,1,1541718,pancake motor assembly,Pañol E&G,,,1541718,,,false,2026-07-01T18:10:26.296Z
3450|2|0|T00010988-01-NR-2,3450,,T00010988-01-NR-2,Soporte de jeringa 50ml,,T00010988-01-NR-2,Soporte de jeringa 50ml,,,,T00010988-01-NR-2,,,false,2026-07-01T18:10:26.296Z
3451|2|0|1541718,3451,9778,1541718,"FRU, PANCAKE MOTOR ASSEMBLY",1,1541718,"FRU, PANCAKE MOTOR ASSEMBLY",Pañol E&G,B45C4C34A037E2F2355D7F97DE05E0E3.png,,1541718,,,false,2026-07-01T18:10:26.296Z
3452|2|0|LT05035,3452,9790,LT05035,"Ampolleta Range Finder 13,5 v/50 w",1,LT05035,"Ampolleta Range Finder 13,5 v/50 w",Otros (Comente),,,LT05035,,,false,2026-07-01T18:10:26.296Z
3453|2|0|CX1551G,3453,9781,CX1551G,Thyratron ,1,CX1551G,Thyratron ,Otros (Comente),D5830A753933FF1FCD44A4839580A1D9.png,,CX1551G,,,false,2026-07-01T18:10:26.296Z
3456|2|0|1509023,3456,9694,1509023,"cable assembly, area 60 ",1,1509023,"cable assembly, area 60 ",Pañol E&G,4F5F2F1F6C91A1F81D920FA0E898B392.png,,1509023,,,false,2026-07-01T18:10:26.296Z
3462|2|0|1534958,3462,9806,1534958,KIT SPARES LEAF MOTOR DRIVE,8,1534958,KIT SPARES LEAF MOTOR DRIVE,Pañol E&G,,,1534958,,,false,2026-07-01T18:10:26.296Z
3463|2|0|BJ4853.101.00,3463,9810,BJ4853.101.00,HT Cable,1,BJ4853.101.00,HT Cable,Otros (Comente),,,BJ4853.101.00,,,false,2026-07-01T18:10:26.296Z
3470|2|0|,3470,,,Microswitch panel iviewGT,,,Microswitch panel iviewGT,Pañol E&G,,,,,,false,2026-07-01T18:10:26.296Z
3471|2|0|45133304800,3471,,45133304800,SL ELECTRON GUN ASSY,1,45133304800,SL ELECTRON GUN ASSY,Pañol E&G,D07BA0290593F0FFD9B29E5C188B502F.png,,45133304800,,,false,2026-07-01T18:10:26.296Z
3473|3|0|1548845,3473,9816,1548845,"Assembly, X-RAY tube Varex",1,1548845,"Assembly, X-RAY tube Varex",Pañol E&G,,,1548845,,,false,2026-07-01T18:10:26.296Z
3473|5|0|1531284,3473,9816,1531284,"Cable kit (+ve, anode)",1,1531284,"Cable kit (+ve, anode)",Pañol E&G,,,1531284,,,false,2026-07-01T18:10:26.296Z
3473|4|0|1531283,3473,9816,1531283,"Cable Kit (-ve, cathode)",1,1531283,"Cable Kit (-ve, cathode)",Pañol E&G,,,1531283,,,false,2026-07-01T18:10:26.296Z
3473|2|0|1505856,3473,9816,1505856,MRT 23871 KV GENERATOR 400V,1,1505856,MRT 23871 KV GENERATOR 400V,Pañol E&G,,,1505856,,,false,2026-07-01T18:10:26.296Z
3479|2|0|1515997,3479,9821,1515997,Thyratron GL1551A,1,1515997,Thyratron GL1551A,Pañol E&G,41EAA4AFBD7BFCC639A87B807DD5C778.png,,1515997,,,false,2026-07-01T18:10:26.296Z
3495|2|0|1500954,3495,9833,1500954,Voltage Regulator PCB Assy,1,1500954,Voltage Regulator PCB Assy,Pañol E&G,17F20ADAD887233EA7BA79514A201F05.png,,1500954,,,false,2026-07-01T18:10:26.296Z
3497|2|0|4513341185001U,3497,9731,4513341185001U,"CABLE ASSY, PL9 TO SK9A1/2",1,4513341185001U,"CABLE ASSY, PL9 TO SK9A1/2",Pañol E&G,91A57CAD9723515CAD80D38F77F05D9B.png,,4513341185001U,,,false,2026-07-01T18:10:26.296Z
3499|2|0|1534958,3499,9852,1534958,"KIT, SPARES, LEAF MOTOR",1,1534958,"KIT, SPARES, LEAF MOTOR",Pañol E&G,F84172E6296E07D82D1D9C2976EDB1B4.png,,1534958,,,false,2026-07-01T18:10:26.296Z
3500|2|0|xxxxx,3500,9851,xxxxx,kit de ruby,1,xxxxx,kit de ruby,Bodega HCVB,,,xxxxx,,,false,2026-07-01T18:10:26.296Z
3506|2|0|No,3506,9429,No,No,0,No,No,,,,No,,,false,2026-07-01T18:10:26.296Z
3515|2|0|1018559,3515,,1018559,"ASSY, BRACKET & FAN",1,1018559,"ASSY, BRACKET & FAN",Pañol E&G,CC7B1AD1CEF710F08EEB9CA5709BF5C2.png,,1018559,,,false,2026-07-01T18:10:26.296Z
3516|3|0|1538261,3516,9862,1538261,"FRU KIT, FLIGHT TUBE DRIVE ASSY",1,1538261,"FRU KIT, FLIGHT TUBE DRIVE ASSY",Pañol E&G,A13AB01C11FF1E058C91B83781DD2B15.png,,1538261,,,false,2026-07-01T18:10:26.296Z
3516|2|0|1515098,3516,9862,1515098,ION PUMP - SPARE,1,1515098,ION PUMP - SPARE,Pañol E&G,DBB010D9C0C08D5E99313A79B6BB77D2.png,,1515098,,,false,2026-07-01T18:10:26.296Z
3523|2|0|1564298,3523,9878,1564298,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",2,1564298,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",Pañol E&G,4811DA2F948DE114AE3C698B4E495082.png,,1564298,,,false,2026-07-01T18:10:26.296Z
3524|2|0|,3524,9883,,Cable de alimentación 220V PC Tipo C13,1,,Cable de alimentación 220V PC Tipo C13,Pañol E&G,A1C4C12151C5A20FBD81FBBAC9F8EB48.png,,,,,false,2026-07-01T18:10:26.296Z
3535|2|0|1571202,3535,9901,1571202,MRT 14791 GENERAL FKP,1,1571202,MRT 14791 GENERAL FKP,Pañol E&G,73709AF4B729950C6D3D5FDB0C90CA08.png,,1571202,,,false,2026-07-01T18:10:26.296Z
3540|2|0|1541718,3540,9911,1541718,"FRU, PANCAKE MOTOR ASSEMBLY",2,1541718,"FRU, PANCAKE MOTOR ASSEMBLY",Pañol E&G,DC578210907F65B0896F79C869AD2F9D.png,,1541718,,,false,2026-07-01T18:10:26.296Z
3551|3|0|1568178,3551,,1568178,SIB pcb,1,1568178,SIB pcb,Pañol E&G,,,1568178,,,false,2026-07-01T18:10:26.296Z
3551|2|0|1502613,3551,,1502613,láser ODI kit,1,1502613,láser ODI kit,Pañol E&G,,,1502613,,,false,2026-07-01T18:10:26.296Z
3552|2|0|1564169,3552,9923,1564169,"KIT LUMINUS PROJ ASSY AND PCB ASSY, CONTROL LED",1,1564169,"KIT LUMINUS PROJ ASSY AND PCB ASSY, CONTROL LED",Pañol E&G,61C6530EE44035C627EE07AF4916D311.png,,1564169,,,false,2026-07-01T18:10:26.296Z
3553|2|0|1024939,3553,,1024939,"40x40x10 mm FAN, heatsink ",1,1024939,"40x40x10 mm FAN, heatsink ",Pañol E&G,,,1024939,,,false,2026-07-01T18:10:26.296Z
3555|2|0|1534958,3555,9924,1534958,"spares, Leaf Motor, kit ",3,1534958,"spares, Leaf Motor, kit ",Pañol E&G,A07B2CA5448B317914F6954F521594B6.png,,1534958,,,false,2026-07-01T18:10:26.296Z
3563|2|0|1550513,3563,9941,1550513,"EXT. IMAG. MOD. (XIM), ASSY",1,1550513,"EXT. IMAG. MOD. (XIM), ASSY",Pañol E&G,A14B15DEFC73CA4B87FE3613D7CA05B5.png,,1550513,,,false,2026-07-01T18:10:26.296Z
3565|2|0|1530025,3565,,1530025,Switch Linksys LGS318,1,1530025,Switch Linksys LGS318,Pañol E&G,2E28A4B589C3185074446479B86C6C0E.png,,1530025,,,false,2026-07-01T18:10:26.296Z
3566|2|0|1022386,3566,9941,1022386,"CABLE ASSY, SK60-CAN/PL60IBA1",1,1022386,"CABLE ASSY, SK60-CAN/PL60IBA1",Pañol E&G,574DD7E688B3AC55BC8B19E46B6148BB.png,,1022386,,,false,2026-07-01T18:10:26.296Z
3567|2|0|no,3567,9948,no,no,0,no,no,,54FE2C491092474DA801738565365EED.png,,no,,,false,2026-07-01T18:10:26.296Z
3570|3|0|1007288,3570,9947,1007288,"PROG ASSY, KV DCB",1,1007288,"PROG ASSY, KV DCB",Pañol E&G,16070C42614B476FAEAB4F0B4CB2E85B.png,,1007288,,,false,2026-07-01T18:10:26.296Z
3570|5|0|1505891,3570,9947,1505891,"SPEC, SHFR400, KV GEN, (C)",1,1505891,"SPEC, SHFR400, KV GEN, (C)",Pañol E&G,D919677F688A1F51DC333A9DC6F72C26.png,,1505891,,,false,2026-07-01T18:10:26.296Z
3570|4|0|1567203,3570,9947,1567203,"PROGRAMMED ASSY, MTU",1,1567203,"PROGRAMMED ASSY, MTU",Pañol E&G,9E26A67FFA0F104F6F352ECECD016AFE.png,,1567203,,,false,2026-07-01T18:10:26.296Z
3570|2|0|1513681,3570,9947,1513681,"MV, DCB PROGRAMMED",1,1513681,"MV, DCB PROGRAMMED",Pañol E&G,E06FA340091C985C274095306AF8ADD4.png,,1513681,,,false,2026-07-01T18:10:26.296Z
3570|7|0|,3570,9947,,Microfono Treatment room,1,,Microfono Treatment room,Pañol E&G,08F7A901225174F42BD7369655C9ED20.png,,,,,false,2026-07-01T18:10:26.296Z
3570|6|0|1009687,3570,9947,1009687,"FRU, SQUIRREL FRAME GRABBER",1,1009687,"FRU, SQUIRREL FRAME GRABBER",Pañol E&G,88CEBF77EBA9BDA34059D8D946F1FAAD.png,,1009687,,,false,2026-07-01T18:10:26.296Z
3575|3|0|1517657,3575,9916,1517657,"PCB ASSY, LEAF MOTOR DRIVE ",1,1517657,"PCB ASSY, LEAF MOTOR DRIVE ",Pañol E&G,AAD5B07C9435CA24ABAE94C6107F522A.png,,1517657,,,false,2026-07-01T18:10:26.296Z
3575|5|0|03-999-1290,3575,9916,03-999-1290,HEXAPOD HANDHELD,1,03-999-1290,HEXAPOD HANDHELD,Pañol E&G,88E76034127F09BD7FD73E029BA2FD81.png,,03-999-1290,,,false,2026-07-01T18:10:26.296Z
3575|4|0|1564169,3575,9916,1564169,"KIT, LUMINOUS PRO ASSY AND PCB ASSY, LED CONTROL",1,1564169,"KIT, LUMINOUS PRO ASSY AND PCB ASSY, LED CONTROL",Pañol E&G,79C19728D15E92ED6C8952FDD7CF7BB9.png,,1564169,,,false,2026-07-01T18:10:26.296Z
3575|2|0|1568178,3575,9916,1568178,"PROG,PCB ASSY,SIB",1,1568178,"PROG,PCB ASSY,SIB",Pañol E&G,B86652804398396F611B531CB87005DC.png,,1568178,,,false,2026-07-01T18:10:26.296Z
3575|6|0|41133411787,3575,9916,41133411787,CLUTCH ASSEMBLY,1,41133411787,CLUTCH ASSEMBLY,Pañol E&G,F1D88E6FD38571F26DF07C9A8955F491.png,,41133411787,,,false,2026-07-01T18:10:26.296Z
3579|2|0|1024939,3579,9919,1024939,Assy 40x40x10 mm FAN,1,1024939,Assy 40x40x10 mm FAN,Pañol E&G,,,1024939,,,false,2026-07-01T18:10:26.296Z
3580|2|0|N/A,3580,,N/A,"Grasa EP-2, paños de limpieza, amarras plásticas,wd-40 para Mantenimiento.",0,N/A,"Grasa EP-2, paños de limpieza, amarras plásticas,wd-40 para Mantenimiento.",Otros (Comente),,,N/A,,,false,2026-07-01T18:10:26.296Z
3581|2|0|N/A,3581,,N/A,No.,0,N/A,No.,,,,N/A,,,false,2026-07-01T18:10:26.296Z
3583|2|0|N/A,3583,,N/A,N/A,0,N/A,N/A,Otros (Comente),,,N/A,,,false,2026-07-01T18:10:26.296Z
3586|3|0|,3586,,,WAY BRUSH BLOCK SIGNAL ,1,,WAY BRUSH BLOCK SIGNAL ,,,,,,,false,2026-07-01T18:10:26.296Z
3586|2|0|,3586,,,BRUSH TIP REPLACEMENT KIT,1,,BRUSH TIP REPLACEMENT KIT,,,,,,,false,2026-07-01T18:10:26.296Z
3587|2|0|45133411850,3587,9971,45133411850,cable assy PL9 to SK9A1/2,1,45133411850,cable assy PL9 to SK9A1/2,Pañol E&G,,,45133411850,,,false,2026-07-01T18:10:26.296Z
3591|2|0|0,3591,9970,0,N/A,0,0,N/A,Otros (Comente),,,0,,,false,2026-07-01T18:10:26.296Z
3598|2|0|,3598,9951,,b,,,b,,,,,,,false,2026-07-01T18:10:26.296Z
3600|2|0|1547676,3600,9970,1547676,"screen assy, head",1,1547676,"screen assy, head",Pañol E&G,,,1547676,,,false,2026-07-01T18:10:26.296Z
3617|2|0|1541718,3617,9997,1541718,"Fru, pancake motor assembly ",1,1541718,"Fru, pancake motor assembly ",Pañol E&G,,,1541718,,,false,2026-07-01T18:10:26.296Z
3620|2|0|TK204UK,3620,9945,TK204UK,KVM DVI,1,TK204UK,KVM DVI,Pañol E&G,AE5BCCFF3D4C3997019CCB234775B594.png,,TK204UK,,,false,2026-07-01T18:10:26.296Z
3621|2|0|1509024,3621,9947,1509024,"cable assy, area 60 to PLGIPI1 ",1,1509024,"cable assy, area 60 to PLGIPI1 ",Pañol E&G,,,1509024,,,false,2026-07-01T18:10:26.296Z
3630|2|0|2297542,3630,,2297542,BALL RUNNER BLOCK WJ200QM-01-06,,2297542,BALL RUNNER BLOCK WJ200QM-01-06,,,,2297542,,,false,2026-07-01T18:10:26.296Z
3633|2|0|,3633,10002,,N/A,,,N/A,,,,,,,false,2026-07-01T18:10:26.296Z
3636|2|0|45133302334,3636,10029,45133302334,"DRIVE ASSEMBLY, MAGNETRO",1,45133302334,"DRIVE ASSEMBLY, MAGNETRO",Pañol E&G,,,45133302334,,,false,2026-07-01T18:10:26.296Z
3642|2|0|Barcode Gun.,3642,,Barcode Gun.,2483004,,Barcode Gun.,2483004,,,,Barcode Gun.,,,false,2026-07-01T18:10:26.296Z
3643|2|0|1018559,3643,,1018559,LMD FAN AND BRACKET,2,1018559,LMD FAN AND BRACKET,,F89910A36D4922914D1D3683789C0769.png,,1018559,,,false,2026-07-01T18:10:26.296Z
3647|2|0|1022378,3647,10029,1022378,"DIODE ASSEMBLY, FRU",1,1022378,"DIODE ASSEMBLY, FRU",Pañol E&G,3B7A0079DBC06EBDC1D7B4E8F4CAEBF4.png,,1022378,,,false,2026-07-01T18:10:26.296Z
3650|2|0|1016476,3650,,1016476,leaf motor separes kit,1,1016476,leaf motor separes kit,Bodega HCVB,,,1016476,,,false,2026-07-01T18:10:26.296Z
3652|3|0|1540352,3652,9918,1540352,CABLE KIT (+VE ANODE),1,1540352,CABLE KIT (+VE ANODE),Pañol E&G,,,1540352,,,false,2026-07-01T18:10:26.296Z
3652|2|0|1540356,3652,9918,1540356,CABLE KIT (-VE CATHODE),1,1540356,CABLE KIT (-VE CATHODE),Pañol E&G,,,1540356,,,false,2026-07-01T18:10:26.296Z
3653|2|0|1024545,3653,9526,1024545,USER INTERFACE SIDE B FRU,1,1024545,USER INTERFACE SIDE B FRU,Pañol E&G,6B03AD06ACC9748E3ADC625F0179683D.png,,1024545,,,false,2026-07-01T18:10:26.296Z
3656|2|0|no,3656,,no,no,0,no,no,,,,no,,,false,2026-07-01T18:10:26.296Z
3657|2|0|N/A,3657,,N/A,N/A,0,N/A,N/A,Otros (Comente),,,N/A,,,false,2026-07-01T18:10:26.296Z
3658|2|0|N/A,3658,,N/A,N/A,0,N/A,N/A,Otros (Comente),,,N/A,,,false,2026-07-01T18:10:26.296Z
3661|2|0|1502964,3661,10020,1502964,"Spare kit, Led Field Lamp",1,1502964,"Spare kit, Led Field Lamp",Otros (Comente),,,1502964,,,false,2026-07-01T18:10:26.296Z
3664|2|0|,3664,,,N/A,,,N/A,,,,,,,false,2026-07-01T18:10:26.296Z
3665|3|0|1515098,3665,10043,1515098,ION PUMP,2,1515098,ION PUMP,Pañol E&G,08732C8F442E6671230DFB3D4199B7BD.png,,1515098,,,false,2026-07-01T18:10:26.296Z
3665|4|0|1527814,3665,10043,1527814,"PSU, ION PUMP",1,1527814,"PSU, ION PUMP",Pañol E&G,,,1527814,,,false,2026-07-01T18:10:26.296Z
3665|2|0|1014204,3665,10043,1014204,ION CHAMBER ASSEMBLY,1,1014204,ION CHAMBER ASSEMBLY,Pañol E&G,,,1014204,,,false,2026-07-01T18:10:26.296Z
3680|2|0|1564298,3680,9951,1564298,"PCB ASSY, DLG, DIAPHRAGM DRIVE",1,1564298,"PCB ASSY, DLG, DIAPHRAGM DRIVE",Pañol E&G,,,1564298,,,false,2026-07-01T18:10:26.296Z
3684|2|0|1564169,3684,10045,1564169,"kit, luminus proj assy and pcb assy, led control ",1,1564169,"kit, luminus proj assy and pcb assy, led control ",Pañol E&G,,,1564169,,,false,2026-07-01T18:10:26.296Z
3686|3|0|1517657,3686,10081,1517657,pcb assy leaf motor driver ,2,1517657,pcb assy leaf motor driver ,Bodega INC,,,1517657,,,false,2026-07-01T18:10:26.296Z
3686|2|0|517657,3686,10081,517657,"kit, spares, leaf motor ",2,517657,"kit, spares, leaf motor ",Pañol E&G,,,517657,,,false,2026-07-01T18:10:26.296Z
3690|2|0|1018559,3690,10065,1018559,LMD fan and bracket ,1,1018559,LMD fan and bracket ,Pañol E&G,,,1018559,,,false,2026-07-01T18:10:26.296Z
3691|2|0|,3691,,,Bomba de condensado,,,Bomba de condensado,,,,,,,false,2026-07-01T18:10:26.296Z
3693|2|0|1010848-1564169,3693,10088,1010848-1564169,"Mirror Assembly optics
kit, luminus Proj. Assy and PCB LED Control",2,1010848-1564169,"Mirror Assembly optics
kit, luminus Proj. Assy and PCB LED Control",Otros (Comente),,,1010848-1564169,,,false,2026-07-01T18:10:26.296Z
3695|2|0|1569146,3695,10046,1569146,PCB ARM CONTROLBOARD,1,1569146,PCB ARM CONTROLBOARD,,2A658E238E8DF7DD40A20A897406BDD6.png,,1569146,,,false,2026-07-01T18:10:26.296Z
3704|2|0|N/A,3704,,N/A,filtro y bamba de condensado.,1,N/A,filtro y bamba de condensado.,Otros (Comente),7DCDEA039E7719CC68B85184475B354B.png,,N/A,,,false,2026-07-01T18:10:26.296Z
3705|3|0|1564169,3705,,1564169,KIT LUMINOUS PROJ ASSY,1,1564169,KIT LUMINOUS PROJ ASSY,Pañol E&G,0A959DB87BCA32888691A29E9F4448BB.png,,1564169,,,false,2026-07-01T18:10:26.296Z
3705|4|0|1564298,3705,,1564298,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",2,1564298,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",Pañol E&G,5DCF4FD0BC23E971116C05E08769B654.png,,1564298,,,false,2026-07-01T18:10:26.296Z
3705|2|0|1564361,3705,,1564361,"PROGRAMMED PCB ASSY, ROUTE",1,1564361,"PROGRAMMED PCB ASSY, ROUTE",Pañol E&G,3DD7D188260238348AF077F7A18C85D6.png,,1564361,,,false,2026-07-01T18:10:26.296Z
3707|2|0|,3707,,,N/A,,,N/A,,,,,,,false,2026-07-01T18:10:26.296Z
3709|2|0|1567819,3709,10115,1567819,"PROG, PCB ASSY, DOSE B",1,1567819,"PROG, PCB ASSY, DOSE B",Pañol E&G,30EB2998F8A77921E479C4939F903945.png,,1567819,,,false,2026-07-01T18:10:26.296Z
3716|2|0|1516727,3716,10137,1516727,"KIT, BEAM MU DOSE MODULE",1,1516727,"KIT, BEAM MU DOSE MODULE",Pañol E&G,B4CA4DD94E8095FEF4BA8437BAFC75D6.png,,1516727,,,false,2026-07-01T18:10:26.296Z
3720|2|0|45133318990,3720,10065,45133318990,FRU - BRAKE ASSY - x,1,45133318990,FRU - BRAKE ASSY - x,Pañol E&G,1CF62DE5222D2B2CBFAD814ABFCC72F1.png,,45133318990,,,false,2026-07-01T18:10:26.296Z
