report_field_id,fieldbeat_task_id,group_name,group_index,group_copy_of,is_group_copy,field_name,field_index,field_type,field_value,field_comment,mandatory,possible_values,etag,extracted_at
257|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,257,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.5105025Z'""",2026-08-03T22:08:29.382Z
259|ENTREGA|3|OBSERVACIONES|5,259,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,Partida del linac en observación.  ,,false,,"W/""datetime'2021-02-13T14:01:53.6181249Z'""",2026-08-03T22:08:29.382Z
259|ENTREGA|3|HABILITADO PARA USO CLINICO|4,259,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:53.8821121Z'""",2026-08-03T22:08:29.382Z
259|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,259,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,08/04/2019 07:50,,true,,"W/""datetime'2021-02-13T14:01:53.8829313Z'""",2026-08-03T22:08:29.382Z
259|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,259,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:01:54.1103617Z'""",2026-08-03T22:08:29.382Z
259|ENTREGA|3|INTERVENCION FINALIZADA|1,259,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:54.1110785Z'""",2026-08-03T22:08:29.382Z
259|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,259,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO ,1,TEXT,Multiplex Terminal Unit (MTU).  N/S 2115995,,false,,"W/""datetime'2021-02-13T14:01:53.4068737Z'""",2026-08-03T22:08:29.382Z
259|REPUESTOS|2|NUMERO DE PARTE|2,259,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,4513 330 5658,,false,,"W/""datetime'2021-02-13T14:01:53.6175105Z'""",2026-08-03T22:08:29.382Z
259|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,259,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,MANUEL REYES,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:53.4042113Z'""",2026-08-03T22:08:29.382Z
259|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,259,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,08/04/2019 06:30,,true,,"W/""datetime'2021-02-13T14:01:53.4049281Z'""",2026-08-03T22:08:29.382Z
259|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,259,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,Se monitoreara partida del linac por las mañanas. ,,false,,"W/""datetime'2021-02-13T14:01:53.4055425Z'""",2026-08-03T22:08:29.382Z
259|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,259,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),"Partida con activación de falla de comunicaciones, con área HTB.  ",true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:53.4062593Z'""",2026-08-03T22:08:29.382Z
259|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,259,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,08/04/2019 07:45,,true,,"W/""datetime'2021-02-13T14:01:53.6112641Z'""",2026-08-03T22:08:29.382Z
259|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,259,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,"Se efectúa cambio de tarjeta electrónica de comunicación serial (MTU), del área HTB.

Se chequea presión de aire, en estanque de expansión,  circuito de agua enfriada, estando esta correcta. 

Partida del Linac correcta.  

QA okay.  ",,true,,"W/""datetime'2021-02-13T14:01:53.6120833Z'""",2026-08-03T22:08:29.382Z
259|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,259,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.6168961Z'""",2026-08-03T22:08:29.382Z
261|ENTREGA|3|OBSERVACIONES|5,261,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:22.3918593Z'""",2026-08-03T22:08:29.382Z
261|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,261,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:01:22.3924737Z'""",2026-08-03T22:08:29.382Z
261|ENTREGA|3|INTERVENCION FINALIZADA|1,261,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:22.3930881Z'""",2026-08-03T22:08:29.382Z
261|ENTREGA|3|HABILITADO PARA USO CLINICO|4,261,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:22.6050561Z'""",2026-08-03T22:08:29.382Z
261|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,261,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,08/04/2019 12:30,,true,,"W/""datetime'2021-02-13T14:01:22.6056705Z'""",2026-08-03T22:08:29.382Z
261|REPUESTOS|2|NUMERO DE PARTE|2,261,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:22.3912449Z'""",2026-08-03T22:08:29.382Z
261|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,261,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO ,1,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:22.6044417Z'""",2026-08-03T22:08:29.382Z
261|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,261,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,08/04/2019 12:30,,true,,"W/""datetime'2021-02-13T14:01:22.3891969Z'""",2026-08-03T22:08:29.382Z
261|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,261,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,"Se recibe llamado por panel xvi sin movimientos, se procede a inspeccionar fuentes de poder y controles de movimiento sin resultados. Al investigar se encuentra señal de demanda de cerrado de panel presente, se cambia pendant que genera señal y tarjeta controladora sin resultados satisfactorios, Se realiza seguimiento de señal en detalle encontrando cable defectuoso, se procede a su reparación momentánea quedando equipo operativo para uso clínico con restricción de cerrado de panel pero con operación normal en los otros ejes. ",,true,,"W/""datetime'2021-02-13T14:01:22.3899137Z'""",2026-08-03T22:08:29.382Z
261|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,261,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:22.3905281Z'""",2026-08-03T22:08:29.382Z
261|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,261,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,"JOSE ECHEVERRIA,OTRO (COMENTE)",Rafael Guapache,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:22.6017793Z'""",2026-08-03T22:08:29.382Z
261|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,261,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,08/04/2019 07:00,,true,,"W/""datetime'2021-02-13T14:01:22.6024961Z'""",2026-08-03T22:08:29.382Z
261|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,261,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,Se pedirán a Elekta todos los cables involucrados en el circuito. ,,false,,"W/""datetime'2021-02-13T14:01:22.6031105Z'""",2026-08-03T22:08:29.382Z
261|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,261,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:22.6038273Z'""",2026-08-03T22:08:29.382Z
263|ENTREGA|5|HABILITADO PARA USO CLINICO|4,263,ENTREGA,5,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:53.3533185Z'""",2026-08-03T22:08:29.382Z
263|ENTREGA|5|FECHA Y HORA DE ENTREGA|2,263,ENTREGA,5,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,09/04/2019 10:22,,true,,"W/""datetime'2021-02-13T14:01:53.3539329Z'""",2026-08-03T22:08:29.382Z
263|ENTREGA|5|OBSERVACIONES|5,263,ENTREGA,5,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.5591425Z'""",2026-08-03T22:08:29.382Z
263|ENTREGA|5|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,263,ENTREGA,5,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:01:53.5598593Z'""",2026-08-03T22:08:29.382Z
263|ENTREGA|5|INTERVENCION FINALIZADA|1,263,ENTREGA,5,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:53.5605761Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (2)|3|NOMBRE DEL INGENIERO ADICIONAL|4,263,DESCRIPCIÓN DE LA INTERVENCIÓN (2),3,DESCRIPCIÓN DE LA INTERVENCIÓN,true,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,DIXON JIMENEZ,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:53.3444097Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (2)|3|HORA DE INICIO DEL TRABAJO|2,263,DESCRIPCIÓN DE LA INTERVENCIÓN (2),3,DESCRIPCIÓN DE LA INTERVENCIÓN,true,HORA DE INICIO DEL TRABAJO,2,DATETIME,09/04/2019 09:00,,true,,"W/""datetime'2021-02-13T14:01:53.3452289Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (2)|3|OBSERVACIONES DEL TRABAJO|7,263,DESCRIPCIÓN DE LA INTERVENCIÓN (2),3,DESCRIPCIÓN DE LA INTERVENCIÓN,true,OBSERVACIONES DEL TRABAJO,7,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.3459457Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (2)|3|DESPERFECTO AFECTA A|5,263,DESCRIPCIÓN DE LA INTERVENCIÓN (2),3,DESCRIPCIÓN DE LA INTERVENCIÓN,true,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:53.3467649Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (2)|3|HORA DE TERMINO DEL TRABAJO|3,263,DESCRIPCIÓN DE LA INTERVENCIÓN (2),3,DESCRIPCIÓN DE LA INTERVENCIÓN,true,HORA DE TERMINO DEL TRABAJO,3,DATETIME,09/04/2019 09:30,,true,,"W/""datetime'2021-02-13T14:01:53.5502337Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (2)|3|TRABAJO REALIZADO|1,263,DESCRIPCIÓN DE LA INTERVENCIÓN (2),3,DESCRIPCIÓN DE LA INTERVENCIÓN,true,TRABAJO REALIZADO,1,TEXT,Se asiste telefónicamente por problema de agendamiento de pacientes por configuración de feriados anuales.,,true,,"W/""datetime'2021-02-13T14:01:53.5510529Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (2)|3|COMENTE EL DESPERFECTO|6,263,DESCRIPCIÓN DE LA INTERVENCIÓN (2),3,DESCRIPCIÓN DE LA INTERVENCIÓN,true,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.5517697Z'""",2026-08-03T22:08:29.382Z
263|REPUESTOS|4|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,263,REPUESTOS,4,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO ,1,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.3527041Z'""",2026-08-03T22:08:29.382Z
263|REPUESTOS|4|NUMERO DE PARTE|2,263,REPUESTOS,4,,false,NUMERO DE PARTE,2,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.5585281Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (1)|2|HORA DE TERMINO DEL TRABAJO|3,263,DESCRIPCIÓN DE LA INTERVENCIÓN (1),2,DESCRIPCIÓN DE LA INTERVENCIÓN,true,HORA DE TERMINO DEL TRABAJO,3,DATETIME,08/04/2019 09:00,,true,,"W/""datetime'2021-02-13T14:01:53.3473793Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (1)|2|TRABAJO REALIZADO|1,263,DESCRIPCIÓN DE LA INTERVENCIÓN (1),2,DESCRIPCIÓN DE LA INTERVENCIÓN,true,TRABAJO REALIZADO,1,TEXT,Se asesora por ajuste de hora por cambio nacional en Sistemas Elekta.,,true,,"W/""datetime'2021-02-13T14:01:53.3480961Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (1)|2|COMENTE EL DESPERFECTO|6,263,DESCRIPCIÓN DE LA INTERVENCIÓN (1),2,DESCRIPCIÓN DE LA INTERVENCIÓN,true,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.3489153Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (1)|2|NOMBRE DEL INGENIERO ADICIONAL|4,263,DESCRIPCIÓN DE LA INTERVENCIÓN (1),2,DESCRIPCIÓN DE LA INTERVENCIÓN,true,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,DIXON JIMENEZ,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:53.5523841Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (1)|2|HORA DE INICIO DEL TRABAJO|2,263,DESCRIPCIÓN DE LA INTERVENCIÓN (1),2,DESCRIPCIÓN DE LA INTERVENCIÓN,true,HORA DE INICIO DEL TRABAJO,2,DATETIME,08/04/2019 08:30,,true,,"W/""datetime'2021-02-13T14:01:53.5529985Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (1)|2|OBSERVACIONES DEL TRABAJO|7,263,DESCRIPCIÓN DE LA INTERVENCIÓN (1),2,DESCRIPCIÓN DE LA INTERVENCIÓN,true,OBSERVACIONES DEL TRABAJO,7,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.5537153Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN (1)|2|DESPERFECTO AFECTA A|5,263,DESCRIPCIÓN DE LA INTERVENCIÓN (1),2,DESCRIPCIÓN DE LA INTERVENCIÓN,true,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:53.5543297Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,263,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,DIXON JIMENEZ,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:53.3500417Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,263,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,08/04/2019 17:00,,true,,"W/""datetime'2021-02-13T14:01:53.3506561Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,263,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,En espera de confirmación exitosa por usuario.,,false,,"W/""datetime'2021-02-13T14:01:53.3513729Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,263,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:53.3519873Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,263,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,08/04/2019 17:30,,true,,"W/""datetime'2021-02-13T14:01:53.5553537Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,263,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,Se asesora por configuración Dicom para Importación en MonacoSiM desde CT,,true,,"W/""datetime'2021-02-13T14:01:53.5564801Z'""",2026-08-03T22:08:29.382Z
263|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,263,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.5576065Z'""",2026-08-03T22:08:29.382Z
264|ENTREGA|3|OBSERVACIONES|5,264,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,No hay. ,,false,,"W/""datetime'2021-02-13T14:01:22.3574529Z'""",2026-08-03T22:08:29.382Z
264|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,264,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:01:22.3580673Z'""",2026-08-03T22:08:29.382Z
264|ENTREGA|3|INTERVENCION FINALIZADA|1,264,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:22.3587841Z'""",2026-08-03T22:08:29.382Z
264|ENTREGA|3|HABILITADO PARA USO CLINICO|4,264,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:22.5787393Z'""",2026-08-03T22:08:29.382Z
264|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,264,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,09/04/2019 16:50,,true,,"W/""datetime'2021-02-13T14:01:22.5794561Z'""",2026-08-03T22:08:29.382Z
264|REPUESTOS|2|NUMERO DE PARTE|2,264,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,No hay. ,,false,,"W/""datetime'2021-02-13T14:01:22.3567361Z'""",2026-08-03T22:08:29.382Z
264|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,264,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO ,1,TEXT,No hay. ,,false,,"W/""datetime'2021-02-13T14:01:22.5781249Z'""",2026-08-03T22:08:29.382Z
264|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,264,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,09/04/2019 16:45,,true,,"W/""datetime'2021-02-13T14:01:22.3545857Z'""",2026-08-03T22:08:29.382Z
264|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,264,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,"Se aprecia panel con alarma de mal funcionamiento.

Se detecta microswitches del Pivote A. no actuado.

Se extrae pivote manualmente. 

Panel okay. ",,true,,"W/""datetime'2021-02-13T14:01:22.3554049Z'""",2026-08-03T22:08:29.382Z
264|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,264,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,No hay. ,,false,,"W/""datetime'2021-02-13T14:01:22.3561217Z'""",2026-08-03T22:08:29.382Z
264|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,264,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,GONZALO LOPEZ,,false,"MANUEL REYES,JOSE ECHEVERRIA,SEBASTIAN CARCAMO,RUBEN CAMMALLERI,GONZALO LOPEZ,ROBERTO AGUILA,OTRO (COMENTE)","W/""datetime'2021-02-13T14:01:22.5740289Z'""",2026-08-03T22:08:29.382Z
264|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,264,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,09/04/2019 16:30,,true,,"W/""datetime'2021-02-13T14:01:22.5752577Z'""",2026-08-03T22:08:29.382Z
264|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,264,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,No hay. ,,false,,"W/""datetime'2021-02-13T14:01:22.5762817Z'""",2026-08-03T22:08:29.382Z
264|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,264,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,OTROS (COMENTE),,true,"SIMETRIA -  PLANICIDAD DE LAS ENERGIAS,UNIFORMIDAD DE LAS ENERGIAS,RENDIMIENTO EN PROFUNDIDAD ENERGIAS,DOSIS DE REFERENCIA DE LAS ENERGIAS,PARAMETROS GEOMETRICOS,BASES DE DATOS DE CALIBRACION,BASES DE DATOS DE PRESCRIPCIONES,OTROS (COMENTE)","W/""datetime'2021-02-13T14:01:22.5774081Z'""",2026-08-03T22:08:29.382Z
265|ENTREGA|3|HABILITADO PARA USO CLINICO|4,265,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2021-02-13T14:01:53.7179649Z'""",2026-08-03T22:08:29.382Z
265|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,265,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,10/04/2019 10:15,,true,,"W/""datetime'2021-02-13T14:01:53.7186817Z'""",2026-08-03T22:08:29.382Z
265|ENTREGA|3|OBSERVACIONES|5,265,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2021-02-13T14:01:53.9602433Z'""",2026-08-03T22:08:29.382Z
265|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,265,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2021-02-13T14:01:53.9608577Z'""",2026-08-03T22:08:29.382Z
265|ENTREGA|3|INTERVENCION FINALIZADA|1,265,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2021-02-13T14:01:53.9616769Z'""",2026-08-03T22:08:29.382Z
