fieldbeat_task_id,fieldbeat_task_date,client_key,client_rut,client_name,task_type,task_state,technician_names,equipment_internal_ids,linked_zendesk_ticket_id,zendesk_join_status,used_parts_count,matched_used_parts_count,placeholder_used_parts_count,unmatched_used_parts_count,ambiguous_used_parts_count,review_required_used_parts_count,dolibarr_refs,dolibarr_product_ids,used_part_numbers,used_part_names,part_match_statuses,part_match_methods,report_quality_status
357,2019-08-02T14:00:00.000Z,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),,CLÍNICA SANATORIO ALEMÁN (ONCORAD),PREVENTIVA PROGRAMADA,FINISHED,mreyes,Linac-201110,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,Sin número.,"2 Nr. Baterías UPS proporcionadas por clínica.  CJ12-7,2.",PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
358,2019-08-01T15:30:54.983Z,FIELD_BEAT_CLIENT||RADIO NUCLEAR,,RADIO NUCLEAR,CORRECTIVA PROGRAMADA,FINISHED,acorbea,Linac-151238,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
362,2019-08-01T15:20:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,scarcamo,Linac-154325,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,Grasa Especial para Agility,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
364,2019-08-05T16:46:28.209Z,FIELD_BEAT_CLIENT||ACME,,ACME,CORRECTIVA NO PROGRAMADA,SCHEDULED,,153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
369,2019-08-07T21:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
347,2019-07-22T12:30:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),ASISTENCIA REMOTA,FINISHED,rcammalleri,TPS-HCVB,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
348,2019-07-23T13:30:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,ASISTENCIA REMOTA,FINISHED,rcammalleri,OIS-CAS,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
349,2019-07-22T17:00:00.000Z,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,INSTALACION - INTEGRACION,FINISHED,glopez,HDR-FT00056,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
350,2019-07-25T15:45:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,SCHEDULED,,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
352,2019-07-27T12:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,Generador 400 v para XVI,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
353,2019-07-30T02:08:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,SCHEDULED,,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
359,2019-08-02T12:00:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,rcammalleri,Linac-152171,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,Fuse 32V 10A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
360,2019-08-02T12:30:00.000Z,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-201110,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,55.32.9.024.0040.,Relay Finder 24 Vdc. (proporcionado por clinica),NO_MATCH,NONE,HAS_UNMATCHED_PARTS
361,2019-08-05T14:00:32.780Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
363,2019-08-05T16:00:50.140Z,FIELD_BEAT_CLIENT||ACME,,ACME,CORRECTIVA PROGRAMADA,SCHEDULED,,153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
365,2019-08-06T12:00:00.000Z,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,FINISHED,glopez,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
366,2019-05-31T19:30:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-154325,,NO_TICKET_REPORTED,2,2,0,0,0,0,1500998|1010848,10769|11037,1500998|1010848,Projector Led Assy Led|Espejo Mylar,MATCHED,REF_EXACT,OK
367,2019-08-06T14:30:00.000Z,FIELD_BEAT_CLIENT||RADIO NUCLEAR,,RADIO NUCLEAR,CORRECTIVA NO PROGRAMADA,FINISHED,glopez,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
368,2019-08-10T12:00:00.000Z,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,SCHEDULED,,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
370,2019-08-08T12:43:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,SCHEDULED,,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
374,2019-08-13T04:00:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,glopez,TPS-HCVB,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
375,2019-08-14T15:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
376,2019-08-14T16:00:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-151673,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
377,2019-08-14T17:30:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-152171,,NO_TICKET_REPORTED,1,1,0,0,0,0,1516727,18,1516727,Beam Mu Dose Module,MATCHED,REF_EXACT,OK
378,2019-08-14T20:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,1,0,0,0,0,1016478,10946,1016478,1Nr. Leaf key spares long.,MATCHED,REF_EXACT,OK
379,2019-08-20T15:20:04.800Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
380,2019-08-23T23:30:55.304Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,glopez,LINAC-153038,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No,No,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
381,2019-08-24T12:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,mreyes,LINAC-153038,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,THK AFB-LF+70,Grasa de propósito general.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
382,2019-08-22T18:00:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-151673,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,Gun and Filament Assembly,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
383,2019-08-24T12:00:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,scarcamo,Linac-151673,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,"Kit de FCO, Grasa, Cotones.",PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
384,2019-08-26T11:30:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,jecheverria,Linac-154325,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,1500954,"PCB controladora de Telemetro "" VOLTAGE REGULATOR PCB ASSY""",NO_MATCH,NONE,HAS_UNMATCHED_PARTS
385,2019-08-27T14:00:41.279Z,FIELD_BEAT_CLIENT||TORRE MÉDICA - RANCAGUA,,TORRE MÉDICA - RANCAGUA,CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-105277,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
386,2019-08-27T14:00:57.721Z,FIELD_BEAT_CLIENT||TORRE MÉDICA - RANCAGUA,,TORRE MÉDICA - RANCAGUA,CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-105277,,NO_TICKET_REPORTED,1,1,0,0,0,0,45133315188,10956,45133315188,"2Nr. Strut, gas modified.",MATCHED,REF_EXACT,OK
387,2019-08-27T16:20:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,FINISHED,glopez,Linac-151673,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
388,2019-08-27T13:09:00.000Z,FIELD_BEAT_CLIENT||TORRE MÉDICA - RANCAGUA,,TORRE MÉDICA - RANCAGUA,CORRECTIVA PROGRAMADA,SCHEDULED,,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
390,2019-08-08T17:31:00.000Z,FIELD_BEAT_CLIENT||INRAD,,INRAD,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
391,2019-08-28T12:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
392,2019-08-27T12:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
393,2019-09-02T13:00:53.668Z,FIELD_BEAT_CLIENT||CLÍNICA ALEMANA DE TEMUCO,,CLÍNICA ALEMANA DE TEMUCO,CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,Linac-201073,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,RG8U,Cable coaxial,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
394,2019-09-03T20:26:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,ASISTENCIA REMOTA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
371,2019-08-08T16:45:56.786Z,FIELD_BEAT_CLIENT||INRAD,,INRAD,CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-201172,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,Golilla segers.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
372,2019-08-10T12:30:00.000Z,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,FINISHED,scarcamo,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
373,2019-08-09T14:00:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),REQUERIMIENTO DEL CLIENTE,ARCHIVED,,TPS-HCVB,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
389,2019-08-27T20:00:00.000Z,FIELD_BEAT_CLIENT||TORRE MÉDICA - RANCAGUA,,TORRE MÉDICA - RANCAGUA,CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-105277,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
395,2019-09-04T22:58:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
396,2019-09-06T23:30:49.101Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),PREVENTIVA PROGRAMADA,FINISHED,jecheverria,Linac-154325,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,sin numero,"paños de limpieza , pinceles suaves",PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
397,2019-09-10T12:00:00.000Z,FIELD_BEAT_CLIENT||RADIO NUCLEAR,,RADIO NUCLEAR,CORRECTIVA PROGRAMADA,ARCHIVED,,Linac-151238,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
398,2019-09-11T14:17:37.970Z,FIELD_BEAT_CLIENT||ACME,,ACME,PREVENTIVA PROGRAMADA,SCHEDULED,,153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
401,2019-09-11T15:00:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,Linac-151673,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
402,2019-09-11T17:20:25.992Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,LINAC-153038,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,SN,No aplica,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
403,2019-09-12T11:00:18.559Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
404,2019-09-11T15:15:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,Linac-154325,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,SN,teclado HP y mouse,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
405,2019-09-13T13:19:00.000Z,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,Golilla segers,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
406,2019-09-13T10:21:00.000Z,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
407,2019-09-13T21:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rcammalleri,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,ZN11E9RZ,Disco Duro Seagates 1TB Barracuda,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
408,2019-09-16T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
409,2019-09-17T17:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
410,2019-09-17T15:30:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),REQUERIMIENTO DEL CLIENTE,FINISHED,jecheverria,,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,SN,NO APLICA,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
411,2019-09-28T12:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,mreyes,Linac-154325,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
412,2019-10-05T11:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,FINISHED,rguapache,Linac-153935,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
413,2019-09-25T16:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,N/A,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
414,2019-09-30T11:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,FINISHED,jecheverria,APOTECA-CHEMO,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,SN,No aplica,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
415,2019-09-30T15:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,mreyes,LIAC-FALP,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
416,2019-09-27T21:00:14.592Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
417,2019-09-30T11:10:00.000Z,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),,CLÍNICA SANATORIO ALEMÁN (ONCORAD),ASISTENCIA REMOTA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
418,2019-09-30T10:50:00.000Z,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,,SERVICIO DE SALUD DE MAGALLANES,CORRECTIVA NO PROGRAMADA,FINISHED,raguila,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,S/S,Halogen Optic Lamp 12V-75W,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
419,2019-09-30T17:15:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,FINISHED,glopez,Linac-153935,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,A3004-10.   N/S S1522 PRP,PCB Filament Drive.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
399,2019-09-11T15:00:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,SCHEDULED,,Linac-151673,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
420,2019-10-02T12:00:00.000Z,FIELD_BEAT_CLIENT||TORRE MÉDICA - RANCAGUA,,TORRE MÉDICA - RANCAGUA,CORRECTIVA PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,"Puente de diodos KBPC5010. 
Transistores Phillips BU508V. 
Fusibles 2A 250V.",NO_MATCH,NONE,HAS_UNMATCHED_PARTS
421,2019-10-04T22:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,jecheverria,LINAC-153038,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay,"Aceite de lubricación.

Limpia contactos.

Paño de limpieza.

Grasa EP2.",NO_MATCH,NONE,HAS_UNMATCHED_PARTS
422,2019-10-04T20:00:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,FINISHED,acorbea,Linac-152171,,NO_TICKET_REPORTED,2,0,2,0,0,2,,,,cable UTP cat 5 - 100 metros|Sistema de extensión USB cat 5,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
423,2019-10-07T09:30:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,1,0,0,0,1,821321900352,11061,T 821321900352,Fuse 32 x 6.  10A,MATCHED,REF_LIKE,REVIEW_REQUIRED
424,2019-10-07T15:30:27.625Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,LINAC-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
425,2019-10-07T22:00:00.000Z,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,FINISHED,mreyes,,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No hay.,No hay.,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
