fieldbeat_task_id,client_key,client_rut,client_name,task_type,assigned_to,equipment_internal_ids,start_time_utc,start_time_local,duration_minutes,reported_start_raw,reported_end_raw,reported_interval_plausible,estimated_end_time_local,business_minutes,after_hours_weekday_minutes,weekend_minutes,holiday_minutes,after_hours_total_minutes,after_hours_rate,is_after_hours_task,calculation_method,calculation_status,calculation_notes,confidence_score,confidence_label,confidence_color,confidence_factors
902,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,scarcamo,LINAC-153038,2020-12-19T11:30:00.000Z,2020-12-19 08:30:00,120,19/12/2020 08:30,19/12/2020 16:00,false,2020-12-19 10:30:00,0,0,120,0,120,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (450 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
903,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,acorbea,LINAC-153038,2020-12-21T10:00:00.000Z,2020-12-21 07:00:00,120,21/12/2020 07:00,21/12/2020 07:35,false,2020-12-21 09:00:00,30,90,0,0,90,0.7500,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (35 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
904,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,ebecker,,2020-12-16T19:00:00.000Z,2020-12-16 16:00:00,120,17/12/2020 16:00,18/12/2020 20:30,false,2020-12-16 18:00:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (1710 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
882,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),PREVENTIVA PROGRAMADA,ebecker,,2020-12-04T11:00:00.000Z,2020-12-04 08:00:00,240,04/12/2020 08:00,04/12/2020 16:30,false,2020-12-04 12:00:00,210,30,0,0,30,0.1250,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (510 min) difiere de duration_minutes (240 min) más allá de la tolerancia (±120 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
883,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,ebecker,,2020-11-27T13:00:00.000Z,2020-11-27 10:00:00,120,27/11/2020 10:00,28/11/2020 17:30,false,2020-11-27 12:00:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (1890 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
884,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,PREVENTIVA PROGRAMADA,rguapache,Linac-153935,2020-12-04T20:00:00.000Z,2020-12-04 17:00:00,240,04/12/2020,04/12/2020 20:38,false,2020-12-04 21:00:00,90,150,0,0,150,0.6250,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: sin par reportado o formato inválido,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
885,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,rguapache,Linac-153935,2020-12-05T12:00:00.000Z,2020-12-05 09:00:00,120,05/12/2020 09:00,05/12/2020 13:25,false,2020-12-05 11:00:00,0,0,120,0,120,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (265 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
886,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,scarcamo,LINAC-153038,2020-12-05T11:00:00.000Z,2020-12-05 08:00:00,120,05/12/2020 08:00,05/12/2020 16:15,false,2020-12-05 10:00:00,0,0,120,0,120,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (495 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
887,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,acorbea,Linac-152171,2020-12-07T11:00:00.000Z,2020-12-07 08:00:00,120,07/12/2020 08:00,07/12/2020 09:05,true,,35,30,0,0,30,0.4615,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
888,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,rguapache,Linac-151673,2020-12-07T15:20:00.000Z,2020-12-07 12:20:00,120,07/12/2020 12:20,07/12/2020 15:10,true,,170,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
889,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,jecheverria,,2020-12-03T21:00:00.000Z,2020-12-03 18:00:00,120,03/12/2020 18:00,03/12/2020 20:00,true,,30,90,0,0,90,0.7500,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
890,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,ebecker,,2020-12-09T20:30:00.000Z,2020-12-09 17:30:00,120,09/12/2020 17:30,09/12/2020 19:00,true,,60,30,0,0,30,0.3333,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
891,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,79.560.900-8,RADIO NUCLEAR,CORRECTIVA PROGRAMADA,rcammalleri,Linac-151238,2020-12-11T11:30:00.000Z,2020-12-11 08:30:00,120,11/12/2020 08:30,11/12/2020 14:45,false,2020-12-11 10:30:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (375 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
892,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,,,2020-12-11T16:30:00.000Z,2020-12-11 13:30:00,240,,,,2020-12-11 17:30:00,240,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,,71,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad parcial (falta tipo de tarea o técnico) (+5)"
894,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,ebecker,,2020-12-11T19:45:00.000Z,2020-12-11 16:45:00,120,11/12/2020 16:45,11/12/2020 18:15,true,,90,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
905,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,rguapache,Linac-151673,2020-12-21T12:21:00.000Z,2020-12-21 09:21:00,240,21/12/2020 07:30,21/12/2020 09:30,true,,60,60,0,0,60,0.5000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
906,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,scarcamo,LINAC-153038,2020-12-22T22:00:00.000Z,2020-12-22 19:00:00,120,22/12/2020 20:40,22/12/2020 22:40,true,,0,120,0,0,120,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
907,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,rguapache,Linac-151673,2020-12-28T12:00:00.000Z,2020-12-28 09:00:00,120,28/12/2020 11:14,28/12/2020 11:14,false,2020-12-28 11:00:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: hora de término reportada es anterior o igual a la de inicio,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
908,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,rguapache,Linac-153935,2020-12-29T20:00:00.000Z,2020-12-29 17:00:00,120,29/12/2020 17:10,29/12/2020 19:38,true,,80,68,0,0,68,0.4595,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
909,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,rguapache,Linac-151673,2020-12-30T10:00:00.000Z,2020-12-30 07:00:00,120,30/12/2020 07:30,30/12/2020 08:42,true,,12,60,0,0,60,0.8333,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
910,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),REQUERIMIENTO DEL CLIENTE,ebecker,,2020-12-30T13:45:00.000Z,2020-12-30 10:45:00,60,30/12/2020 10:45,30/12/2020 15:40,false,2020-12-30 11:45:00,60,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (295 min) difiere de duration_minutes (60 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
911,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,jecheverria,,2020-12-31T11:20:00.000Z,2020-12-31 08:20:00,120,31/12/2020 08:20,31/12/2020 08:45,false,2020-12-31 10:20:00,110,10,0,0,10,0.0833,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (25 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
912,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,acorbea,Linac-153935,2021-01-05T10:15:00.000Z,2021-01-05 07:15:00,120,05/01/2021 19:15,05/01/2021 21:17,true,,0,122,0,0,122,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
913,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,INSTALACION - INTEGRACION,rcammalleri,TPS-CAS,2021-01-06T12:00:00.000Z,2021-01-06 09:00:00,240,06/01/2021 09:00,06/01/2021 17:30,false,2021-01-06 13:00:00,240,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (510 min) difiere de duration_minutes (240 min) más allá de la tolerancia (±120 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
914,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,ebecker,,2021-01-07T18:45:00.000Z,2021-01-07 15:45:00,120,07/01/2021 15:30,07/01/2021 20:00,false,2021-01-07 17:45:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (270 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
915,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,rguapache,Linac-151673,2021-01-07T18:30:00.000Z,2021-01-07 15:30:00,120,07/01/2021 15:30,07/01/2021 20:30,false,2021-01-07 17:30:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (300 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
