used_part_id,fieldbeat_task_id,zendesk_ticket_id,part_name,raw_part_identifier,normalized_part_identifier,dolibarr_product_id,dolibarr_ref,dolibarr_barcode,dolibarr_label,match_method,match_confidence,match_status,needs_manual_review,candidate_dolibarr_product_ids
3224|2|0|1023830,3224,9404,160 MLC PSU,1023830,1023830,,,,,NONE,0,NO_MATCH,true,
3228|2|0|SHA12-369,3228,9410,Magnetic Contactor,SHA12-369,SHA12369,,,,,NONE,0,NO_MATCH,true,
3232|2|0|1522567,3232,9400,RF OUTPUT WINDOWS,1522567,1522567,12044,1522567,,RF output window,REF_EXACT,1,MATCHED,false,
3235|2|0|1564298,3235,9417,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
3236|2|0|1568178,3236,9421,"Programmed, PCB ASSY,   SIB",1568178,1568178,10821,1568178,,SIB PCB,REF_EXACT,1,MATCHED,false,
3237|2|0|45133317853,3237,9285,"PCB INTERCONNECT PCB 840 A
RTU P/N 45133326702",45133317853,45133317853,11016,45133317853,,"PCB, interconnect (C) (PCB 840A)",REF_EXACT,1,MATCHED,false,
3238|3|0|1018874,3238,9418,Diode SI 1N416CM-D023,1018874,1018874,11757,1018874,,"Diode, SI 1N416CM-D023",REF_EXACT,1,MATCHED,false,
3238|4|0|1564279,3238,9418,PCB ASSY LED CONTROL,1564279,1564279,,,,,NONE,0,NO_MATCH,true,
3238|2|0|1534958,3238,9418,Kit Spares Leaf Motor,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3243|2|0|4714201102,3243,,Magnetron,4714201102,4714201102,11286,4714201102,,MAGNETRON MG5193,REF_EXACT,1,MATCHED,false,
3245|2|0|,3245,9388,monitor ea193MI-BK,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3246|2|0|,3246,,Aire comprimido y carro de transporte,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3247|2|0|,3247,,Aire comprimido,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3249|2|0|,3249,,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3250|3|0|45133318457,3250,9407,"FRU, RIM LTU PCB",45133318457,45133318457,11011,45133318457,,"PCB, level translator - LTU",REF_EXACT,1,MATCHED,false,
3250|2|0|1572432,3250,9407,"FRU, PROGRAMMED, LCU",1572432,1572432,,,,,NONE,0,NO_MATCH,true,
3252|2|0|03-999-1002,3252,,HexaPOD Evo Controller 48V evo,03-999-1002,039991002,12130,03-999-1002,,HexaPOD™ evo controller 48 V evo,REF_EXACT,1,MATCHED,false,
3253|2|0|1022378,3253,9451,"DIODE ASSEMBLY, FRU",1022378,1022378,11627,1022378,,"DIODE ASSY, FRU",REF_EXACT,1,MATCHED,false,
3254|2|0|1502613,3254,9374,Distance Meter,1502613,1502613,10994,1502613,,Laser ODI Spares Kit,REF_EXACT,1,MATCHED,false,
3256|2|0|1564298,3256,9293,"PCB ASSY, DLG AND DIAPHRAGM DRIVE ",1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
3257|3|0|1018559,3257,,"ASSY, BRACKET & FAN",1018559,1018559,10724,1018559,,"ASSY, BRACKET & FAN",REF_EXACT,1,MATCHED,false,
3257|4|0|1534958,3257,,LEAF MOTOR SPARES KIT,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3257|2|0|1547237,3257,,"KIT, LUMINUS PROJ ASSY AND PCB ASSY, LED CONTROL",1547237,1547237,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,12086|10767
3258|2|0|,3258,9441,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3262|2|0|,3262,9444,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3263|2|0|1564298,3263,9332,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
3264|2|0|,3264,,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3267|3|0|1531145,3267,9438,"ASSY, FAN 70X70X15MM",1531145,1531145,11145,1531145,,"Assy, Fan 70x70x15mm",REF_EXACT,1,MATCHED,false,
3267|2|0|1565836,3267,9438,"KIT, SPARES, DLG BRAKE",1565836,1565836,10983,1565836,,"KIT, SPARES, DLG BRAKE",REF_EXACT,1,MATCHED,false,
3268|2|0|1018559,3268,,LMD Fan and Breaket,1018559,1018559,10724,1018559,,"ASSY, BRACKET & FAN",REF_EXACT,1,MATCHED,false,
3270|3|0|1534958,3270,9293,"KIT, SPARES, LEAF MO",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3270|2|0|1517657,3270,9293,"PCB ASSY, LEAF MOTOR DRIVE ",1517657,1517657,10701,1517657,,"PCB ASSY, LEAF MOTOR DRIVE - 1 Only",REF_EXACT,1,MATCHED,false,
3271|2|0|45133326702,3271,9464,PCB RTU,45133326702,45133326702,,,,,NONE,0,NO_MATCH,true,
3274|2|0|1564298,3274,,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
3276|2|0|1549816,3276,9235,LOWARA PUMP,1549816,1549816,10416,1549816,,"PUMP, LOWARA-FRU",REF_EXACT,1,MATCHED,false,
3279|3|0|1531790,3279,9470,"FRU X, Y, ISO CHECK PO",1531790,1531790,11015,1531790,,"X, Y check or coarse potentiometer (D SHAPE), lateral o longitudinal",REF_EXACT,1,MATCHED,false,
3279|2|0|1531853,3279,9470,"FRU X, Y FINE POT.MET",1531853,1531853,11014,1531853,,"Y and X-drive fine potentiometer （ DSHAPE ), Lateral and longitudinal",REF_EXACT,1,MATCHED,false,
3280|2|0|1553878,3280,9494,"FRU, Z DRIVE MOTOR/BRAKE ASSEMBLY",1553878,1553878,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,11247|12176
3287|2|0|1534958,3287,,"KIT, SPARE, LEAF MOTOR",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3290|3|0|1565345,3290,,DLG Slide Brake,1565345,1565345,,,,,NONE,0,NO_MATCH,true,
3290|4|0|1534958,3290,,"Kit, Spare, Leaf Motor",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3290|2|0|1565344,3290,,Diaphragm Brake,1565344,1565344,,,,,NONE,0,NO_MATCH,true,
3291|2|0|no,3291,,no,no,NO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3292|2|0|1534958,3292,,KIT SPARE LEAF MOTOR,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3293|3|0|1567908,3293,9477,KV DCB programmed,1567908,1567908,12322,1567908,,KV DCB Control Board,REF_EXACT,1,MATCHED,false,
3293|2|0|1567203,3293,9477,Prog. PCB ASSY MTU,1567203,1567203,11005,1567203,,"Prog, pcb assy, MTU",REF_EXACT,1,MATCHED,false,
3294|2|0|1564281,3294,,"PCB ASSY, WEDGE CONTROL",1564281,1564281,10764,1021309___1564281,,"PCB ASSY, WEDGE CONTROL",REF_LIKE,0.5,MATCHED,true,
3298|2|0|1549816,3298,9513,Lowara Pump,1549816,1549816,10416,1549816,,"PUMP, LOWARA-FRU",REF_EXACT,1,MATCHED,false,
3306|2|0|1502613,3306,9454,"mot kit, laser ODI Lamp",1502613,1502613,10994,1502613,,Laser ODI Spares Kit,REF_EXACT,1,MATCHED,false,
3307|2|0|1534958,3307,9544,Kit Spares leaf,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3311|2|0|1572991,3311,9555,FRU Z MOTOR BRUSH SET,1572991,1572991,10978,1572991,,FRU Z MTR BRUSH SET (E'CRAFT),REF_EXACT,1,MATCHED,false,
3312|2|0|,3312,9556,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3318|2|0|1564298,3318,9478,Diaphragm /DLG PCB,1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
3331|2|0|1531853,3331,9476,Fine potenciometer eje longitudinal camilla precise,1531853,1531853,11014,1531853,,"Y and X-drive fine potentiometer （ DSHAPE ), Lateral and longitudinal",REF_EXACT,1,MATCHED,false,
3332|2|0|N/A,3332,,No,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3333|2|0|,3333,,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3334|2|0|,3334,9574,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3335|2|0|,3335,9578,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3336|2|0|,3336,9573,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3337|2|0|1534958,3337,9584,"KIT, SPARES, LEAF MOTOR",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3341|2|0|0,3341,9590,no.,0,0,,,,,NONE,0,NO_MATCH,true,
3343|2|0|,3343,9591,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3345|2|0|1534958,3345,9601,"KIT, SPARES, LEAF MOTOR",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3347|2|0|no,3347,9542,no,no,NO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3349|2|0|1529520-1527814,3349,8824,"Slitless Fligth Tube 
PSU Ion Pump",1529520-1527814,15295201527814,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,11929|12294
3351|3|0|,3351,,Trapos de limpieza de microfibra,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3351|5|0|,3351,,Limpia contacto,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3351|4|0|,3351,,Guantes de latex,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3351|2|0|,3351,,Lubricante Triflow,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3354|3|0|1531790,3354,9592,coarse potenciometer eje longitudinal camilla,1531790,1531790,11015,1531790,,"X, Y check or coarse potentiometer (D SHAPE), lateral o longitudinal",REF_EXACT,1,MATCHED,false,
3354|4|0|1531790,3354,9592,check potenciometer eje longitudinal camilla,1531790,1531790,11015,1531790,,"X, Y check or coarse potentiometer (D SHAPE), lateral o longitudinal",REF_EXACT,1,MATCHED,false,
3354|2|0|1531853,3354,9592,fine potenciometer eje longitudinal camilla precise,1531853,1531853,11014,1531853,,"Y and X-drive fine potentiometer （ DSHAPE ), Lateral and longitudinal",REF_EXACT,1,MATCHED,false,
3355|2|0|2179204 // 020870,3355,,MANILLA ROBOT / SENSOR IR CARRUSEL,2179204 // 020870,2179204020870,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,12316|11214
3357|3|0|1549950,3357,9623,HHC KIT SYNERGY / INFINITY,1549950,1549950,12134,1549950,,"HHC kit,Synergy/Infinity",REF_EXACT,1,MATCHED,false,
3357|2|0|117482,3357,9623,"PROG ASSY, KV DCB",117482,117482,,,,,NONE,0,NO_MATCH,true,
3358|2|0|45133326854,3358,,MOUNT MIRROR,45133326854,45133326854,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,10136|11863
3359|3|0|1565836,3359,,kit spares DLG brakert,1565836,1565836,10983,1565836,,"KIT, SPARES, DLG BRAKE",REF_EXACT,1,MATCHED,false,
3359|2|0|1565835,3359,,kit spares diaphragm brake,1565835,1565835,11031,1565835,,"KIT, SPARES, DIAPHRAGM BRAKE",REF_EXACT,1,MATCHED,false,
3361|2|0|1534958,3361,9628,KIT SPARE LEAF MOTOR,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3362|2|0|1564298,3362,,DLG / Diafragma PCB,1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
3370|2|0|1549950,3370,9655,HHC KIT SYNERGY/INFINITY,1549950,1549950,12134,1549950,,"HHC kit,Synergy/Infinity",REF_EXACT,1,MATCHED,false,
3371|3|0|1565835,3371,222,kit spares diaphragm brake,1565835,1565835,11031,1565835,,"KIT, SPARES, DIAPHRAGM BRAKE",REF_EXACT,1,MATCHED,false,
3371|2|0|1534958,3371,222,"kit, spares, leaf motor",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3372|2|0|,3372,,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3373|2|0|1018265,3373,,FRU Z MOTOR BRUSH SET,1018265,1018265,11961,1018265_proveedor_local,,"Proveedor Local, FRU MOTOR BRUSH SET (ELECTROCRAFT)",REF_LIKE,0.5,MATCHED,true,
3375|2|0|MG5193,3375,9577,Magnetròn,MG5193,MG5193,,,,,NONE,0,NO_MATCH,true,
3377|3|0|1534958,3377,,"kit, spares, leaf motor",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3377|2|0|1517657,3377,,"pcb assy, leaf motor drive",1517657,1517657,10701,1517657,,"PCB ASSY, LEAF MOTOR DRIVE - 1 Only",REF_EXACT,1,MATCHED,false,
3379|2|0|no,3379,,No,no,NO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3383|2|0|4513341185001U,3383,9654,"CABLE ASSY, PL9 TO SK9A1/2",4513341185001U,4513341185001U,11682,4513341185001U,,"Cable Assy, Pl9 to S",REF_EXACT,1,MATCHED,false,
3390|10|0|1557545,3390,9660,"CAMERA, DX9",1557545,1557545,12192,1557545,,"Camera, DX9",REF_EXACT,1,MATCHED,false,
3390|7|0|1011030,3390,9660,"LENS, COLLIMATOR",1011030,1011030,11035,1011030,,"Lens, Collimator",REF_EXACT,1,MATCHED,false,
3390|6|0|1564361,3390,9660,"PROGRAMED PCB ASSY, ROUTER",1564361,1564361,11038,1564361,,"Programmed PCB Assy, Router",REF_EXACT,1,MATCHED,false,
3390|9|0|1564169,3390,9660,"KIT, LUMINOS PROJ ASSY AND PCB ASSY, LED CONTROL",1564169,1564169,12262,1564169,,"Kit, Luminus proj assy and PCB assy, LED control",REF_EXACT,1,MATCHED,false,
3390|8|0|1565768,3390,9660,"PCB ASSY, CAM CID8726DX9",1565768,1565768,10151,1565768,,"(CCU) PCB ASSY, CAM CID8726DX9 AGI",REF_EXACT,1,MATCHED,false,
3390|3|0|1517657,3390,9660,"PCB, LEAF MOTOR DRIVE",1517657,1517657,10701,1517657,,"PCB ASSY, LEAF MOTOR DRIVE - 1 Only",REF_EXACT,1,MATCHED,false,
3390|5|0|1010848,3390,9660,"MIRROR ASSEMBLY, OPTICS",1010848,1010848,11037,1010848,,"Mirror assembly, optics (Agility)",REF_EXACT,1,MATCHED,false,
3390|4|0|1564298,3390,9660,"PCB ASSY, DLG AND DIAPHRAGM",1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
3390|2|0|1534958,3390,9660,"KIT, SPARE, LEAF MOTOR",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3391|2|0|,3391,9674,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3392|2|0|LMD. 45133909025. ME 1008587,3392,,"Leaf motor drive.

Módulo electrónico MLC",LMD. 45133909025. ME 1008587,LMD45133909025ME1008587,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,11122|10944
3394|2|0|1517098,3394,9680,ION PUMP - SPARE,1517098,1517098,,,,,NONE,0,NO_MATCH,true,
3395|2|0|no aplica,3395,99999,no aplica,no aplica,NOAPLICA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3396|2|0|1565835,3396,,kit spares diaphragm brake,1565835,1565835,11031,1565835,,"KIT, SPARES, DIAPHRAGM BRAKE",REF_EXACT,1,MATCHED,false,
3398|2|0|,3398,,no hay,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3400|3|0|1501074,3400,,DOS B,1501074,1501074,11487,1501074,,DOSE B version 2,REF_EXACT,1,MATCHED,false,
3400|2|0|1567798,3400,,DOS A,1567798,1567798,,,,,NONE,0,NO_MATCH,true,
3403|2|0|1534958,3403,9628,"kit, spare leaf motor",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3407|2|0|2467858,3407,,Zebra printer ZD620,2467858,2467858,11913,2467858,,Zebra Printer ZD620,REF_EXACT,1,MATCHED,false,
3416|2|0|,3416,9722,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3419|2|0|1531848,3419,9592,FRU X DRIVE ASSEMBLY (EJE LONGITUDINAL),1531848,1531848,12092,1531848,,X-drive subassembly （D- SHAPE）,REF_EXACT,1,MATCHED,false,
3420|3|0|45133302612,3420,,GEARBOX AND BRAKE FRU (REAR),45133302612,45133302612,10995,45133302612,,"Gearbox and brake assembly, reargox",REF_EXACT,1,MATCHED,false,
3420|2|0|1541718,3420,,"FRU, PANCAKE MOTOR ASSEMBLY",1541718,1541718,11595,1541718,,"FRU, Pancake Motor Assembly",REF_EXACT,1,MATCHED,false,
3423|2|0|1517657,3423,9723,"pcb assy, Leaf Motor Drive",1517657,1517657,10701,1517657,,"PCB ASSY, LEAF MOTOR DRIVE - 1 Only",REF_EXACT,1,MATCHED,false,
3425|2|0|1007288,3425,9706,PCB DCB,1007288,1007288,10721,1007288,,KV DCB Control Board,REF_EXACT,1,MATCHED,false,
3427|2|0|1517657,3427,938,"PCB ASSY, LEAF MOTOR DRIVE",1517657,1517657,10701,1517657,,"PCB ASSY, LEAF MOTOR DRIVE - 1 Only",REF_EXACT,1,MATCHED,false,
3435|2|0|,3435,,N/A,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3436|2|0|1572991,3436,9758,FRU Z MOTOR BRUSH SET,1572991,1572991,10978,1572991,,FRU Z MTR BRUSH SET (E'CRAFT),REF_EXACT,1,MATCHED,false,
3447|2|0|No hay,3447,9781,No hay,No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3449|2|0|1541718,3449,9778,pancake motor assembly,1541718,1541718,11595,1541718,,"FRU, Pancake Motor Assembly",REF_EXACT,1,MATCHED,false,
3450|2|0|T00010988-01-NR-2,3450,,Soporte de jeringa 50ml,T00010988-01-NR-2,T0001098801NR2,11900,T00010988-01-NR2,,BASE JERINGA 50 ML,REF_NORMALIZED_EXACT,0.85,MATCHED,false,
3451|2|0|1541718,3451,9778,"FRU, PANCAKE MOTOR ASSEMBLY",1541718,1541718,11595,1541718,,"FRU, Pancake Motor Assembly",REF_EXACT,1,MATCHED,false,
3452|2|0|LT05035,3452,9790,"Ampolleta Range Finder 13,5 v/50 w",LT05035,LT05035,,,,,NONE,0,NO_MATCH,true,
3453|2|0|CX1551G,3453,9781,Thyratron,CX1551G,CX1551G,,,,,NONE,0,NO_MATCH,true,
3456|2|0|1509023,3456,9694,"cable assembly, area 60 ",1509023,1509023,12216,1509023,,"Cable assembly, PL60kV1/8/9 to SK16kV8/9 and PL16kV1 HHC/Data trigger - Reeling",REF_EXACT,1,MATCHED,false,
3462|2|0|1534958,3462,9806,KIT SPARES LEAF MOTOR DRIVE,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3463|2|0|BJ4853.101.00,3463,9810,HT Cable,BJ4853.101.00,BJ485310100,,,,,NONE,0,NO_MATCH,true,
3470|2|0|,3470,,Microswitch panel iviewGT,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3471|2|0|45133304800,3471,,SL ELECTRON GUN ASSY,45133304800,45133304800,10375,45133304800,,SL ELECTRON GUN ASSY,REF_EXACT,1,MATCHED,false,
3473|3|0|1548845,3473,9816,"Assembly, X-RAY tube Varex",1548845,1548845,10615,1548845,,"ASSEMBLY, X-RAY TUBE VAREX",REF_EXACT,1,MATCHED,false,
3473|5|0|1531284,3473,9816,"Cable kit (+ve, anode)",1531284,1531284,12327,1531284,,"Cable kit (+ve, anode), 15 m",REF_EXACT,1,MATCHED,false,
3473|4|0|1531283,3473,9816,"Cable Kit (-ve, cathode)",1531283,1531283,12326,1531283,,"Cable kit (-ve, cathode), 15 m",REF_EXACT,1,MATCHED,false,
3473|2|0|1505856,3473,9816,MRT 23871 KV GENERATOR 400V,1505856,1505856,12120,1505856,,"MRT 23871 KV GENERATOR,400V",REF_EXACT,1,MATCHED,false,
3479|2|0|1515997,3479,9821,Thyratron GL1551A,1515997,1515997,12245,1515997,,"THYRATRON,GL1551A",REF_EXACT,1,MATCHED,false,
3495|2|0|1500954,3495,9833,Voltage Regulator PCB Assy,1500954,1500954,,,,,NONE,0,NO_MATCH,true,
3497|2|0|4513341185001U,3497,9731,"CABLE ASSY, PL9 TO SK9A1/2",4513341185001U,4513341185001U,11682,4513341185001U,,"Cable Assy, Pl9 to S",REF_EXACT,1,MATCHED,false,
3499|2|0|1534958,3499,9852,"KIT, SPARES, LEAF MOTOR",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3500|2|0|xxxxx,3500,9851,kit de ruby,xxxxx,XXXXX,,,,,NONE,0,NO_MATCH,true,
3506|2|0|No,3506,9429,No,No,NO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3515|2|0|1018559,3515,,"ASSY, BRACKET & FAN",1018559,1018559,10724,1018559,,"ASSY, BRACKET & FAN",REF_EXACT,1,MATCHED,false,
3516|3|0|1538261,3516,9862,"FRU KIT, FLIGHT TUBE DRIVE ASSY",1538261,1538261,11854,1538261,,"FRU KIT, FLIGHT TUBE DRIVE",REF_EXACT,1,MATCHED,false,
3516|2|0|1515098,3516,9862,ION PUMP - SPARE,1515098,1515098,10374,1515098,,ION PUMP - SPARE,REF_EXACT,1,MATCHED,false,
3523|2|0|1564298,3523,9878,"PCB ASSY, DLG AND DIAPHRAGM DRIVE",1564298,1564298,11039,1564298,,Diaphragm/DLG PCB,REF_EXACT,1,MATCHED,false,
3524|2|0|,3524,9883,Cable de alimentación 220V PC Tipo C13,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3535|2|0|1571202,3535,9901,MRT 14791 GENERAL FKP,1571202,1571202,12282,1539679___1571202,,"MRT 14791, GENERAL FKP ASSY",REF_LIKE,0.5,MATCHED,true,
3540|2|0|1541718,3540,9911,"FRU, PANCAKE MOTOR ASSEMBLY",1541718,1541718,11595,1541718,,"FRU, Pancake Motor Assembly",REF_EXACT,1,MATCHED,false,
3551|3|0|1568178,3551,,SIB pcb,1568178,1568178,10821,1568178,,SIB PCB,REF_EXACT,1,MATCHED,false,
3551|2|0|1502613,3551,,láser ODI kit,1502613,1502613,10994,1502613,,Laser ODI Spares Kit,REF_EXACT,1,MATCHED,false,
3552|2|0|1564169,3552,9923,"KIT LUMINUS PROJ ASSY AND PCB ASSY, CONTROL LED",1564169,1564169,12262,1564169,,"Kit, Luminus proj assy and PCB assy, LED control",REF_EXACT,1,MATCHED,false,
3553|2|0|1024939,3553,,"40x40x10 mm FAN, heatsink ",1024939,1024939,10776,1024939,,"ASSY, 40X40X10MM FAN, HEATSINK",REF_EXACT,1,MATCHED,false,
3555|2|0|1534958,3555,9924,"spares, Leaf Motor, kit ",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
3563|2|0|1550513,3563,9941,"EXT. IMAG. MOD. (XIM), ASSY",1550513,1550513,11029,1550513,,Extended imaging module (XIM),REF_EXACT,1,MATCHED,false,
3565|2|0|1530025,3565,,Switch Linksys LGS318,1530025,1530025,,,,,NONE,0,NO_MATCH,true,
3566|2|0|1022386,3566,9941,"CABLE ASSY, SK60-CAN/PL60IBA1",1022386,1022386,12215,1022386,,"SK60-CAN/PL601BA1 to SK13BB6/SK13A10, CAN/ Control - reeling",REF_EXACT,1,MATCHED,false,
3567|2|0|no,3567,9948,no,no,NO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3570|3|0|1007288,3570,9947,"PROG ASSY, KV DCB",1007288,1007288,10721,1007288,,KV DCB Control Board,REF_EXACT,1,MATCHED,false,
3570|5|0|1505891,3570,9947,"SPEC, SHFR400, KV GEN, (C)",1505891,1505891,12203,1505891,,"Interface Board, SPEC, SHFR400, KV Gen",REF_EXACT,1,MATCHED,false,
3570|4|0|1567203,3570,9947,"PROGRAMMED ASSY, MTU",1567203,1567203,11005,1567203,,"Prog, pcb assy, MTU",REF_EXACT,1,MATCHED,false,
3570|2|0|1513681,3570,9947,"MV, DCB PROGRAMMED",1513681,1513681,11309,1513681,,"MV, DCB, PROGRAMED",REF_EXACT,1,MATCHED,false,
3570|7|0|,3570,9947,Microfono Treatment room,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3570|6|0|1009687,3570,9947,"FRU, SQUIRREL FRAME GRABBER",1009687,1009687,11971,1009687,,Fru Squirrel frame grabber,REF_EXACT,1,MATCHED,false,
3575|3|0|1517657,3575,9916,"PCB ASSY, LEAF MOTOR DRIVE ",1517657,1517657,10701,1517657,,"PCB ASSY, LEAF MOTOR DRIVE - 1 Only",REF_EXACT,1,MATCHED,false,
3575|5|0|03-999-1290,3575,9916,HEXAPOD HANDHELD,03-999-1290,039991290,12067,03-999-1290,,Handheld Controller,REF_EXACT,1,MATCHED,false,
3575|4|0|1564169,3575,9916,"KIT, LUMINOUS PRO ASSY AND PCB ASSY, LED CONTROL",1564169,1564169,12262,1564169,,"Kit, Luminus proj assy and PCB assy, LED control",REF_EXACT,1,MATCHED,false,
3575|2|0|1568178,3575,9916,"PROG,PCB ASSY,SIB",1568178,1568178,10821,1568178,,SIB PCB,REF_EXACT,1,MATCHED,false,
3575|6|0|41133411787,3575,9916,CLUTCH ASSEMBLY,41133411787,41133411787,,,,,NONE,0,NO_MATCH,true,
3579|2|0|1024939,3579,9919,Assy 40x40x10 mm FAN,1024939,1024939,10776,1024939,,"ASSY, 40X40X10MM FAN, HEATSINK",REF_EXACT,1,MATCHED,false,
3580|2|0|N/A,3580,,"Grasa EP-2, paños de limpieza, amarras plásticas,wd-40 para Mantenimiento.",N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3581|2|0|N/A,3581,,No.,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3583|2|0|N/A,3583,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3586|3|0|,3586,,WAY BRUSH BLOCK SIGNAL,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
3586|2|0|,3586,,BRUSH TIP REPLACEMENT KIT,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
